label,red_mean,red_min,red_max,green_mean,green_min,green_max,blue_mean,blue_min,blue_max
desert,161.687,132,185,119.233,85,147,116.222,79,145
desert,164.118,113,199,122.655,61,147,117.982,47,141
desert,168.945,128,196,128.133,84,147,121.298,75,140
desert,165.366,90,195,130.182,57,147,127.436,52,148
desert,154.563,129,185,124.083,95,148,125.7,93,149
desert,166.657,133,201,121.22,88,148,114.528,83,135
desert,169.194,134,198,123.264,85,148,114.599,71,135
desert,169.816,83,197,124.078,36,148,115.175,28,134
desert,165.681,119,195,126.105,72,148,121.158,64,141
desert,164.7,91,195,125.078,51,148,119.34,41,141
desert,147.492,54,184,113.07,26,149,88.64,4,127
desert,169.079,120,199,129.198,76,149,122.999,65,143
desert,167.529,125,195,128.724,81,149,122.467,70,144
desert,164.832,86,195,123.301,46,149,116.381,38,144
desert,163.348,111,202,125.625,67,149,121.92,56,147
desert,167.605,127,187,125.96,84,149,118.116,80,138
desert,163.049,117,195,120.065,88,150,116.27,78,155
desert,166.181,137,190,127.473,94,150,121.513,87,142
desert,159.262,95,187,122.806,59,150,96.746,33,125
desert,160.676,117,194,124.426,85,150,121.362,76,146
desert,162.219,123,197,123.594,79,150,117.978,67,141
desert,163.34,116,195,125.664,87,150,122.495,70,148
desert,158.11,81,202,117.991,29,151,115.908,18,153
desert,160.332,120,185,124.08,86,151,123.157,84,149
desert,150.371,112,180,119.238,78,151,96.051,50,135
desert,154.059,78,190,112.766,41,151,88.926,22,133
desert,164.056,116,197,114.524,61,152,108.374,46,154
desert,158.073,105,184,121.007,70,152,118.775,68,154
desert,157.429,68,201,118.572,30,152,116.949,17,147
desert,166.376,94,197,122.837,46,152,115.685,30,144
desert,158.334,29,203,121.275,1,152,119.835,0,158
desert,159.441,86,185,128.592,62,152,108.89,45,135
desert,151.966,62,181,114.729,30,152,90.075,5,136
desert,166.474,125,193,124.313,84,152,118.855,77,147
desert,166.459,98,203,124.91,55,152,117.644,46,149
desert,165.516,102,204,125.456,54,152,119.758,44,146
desert,154.908,106,190,116.32,64,152,90.001,39,129
desert,165.156,128,193,126.416,88,152,120.043,80,151
desert,165.636,119,203,127.376,81,152,120.905,70,143
desert,158.162,124,179,121.764,91,153,93.76,61,137
desert,161.212,131,193,126.838,97,153,123.715,90,153
desert,165.596,134,199,131.142,94,153,126.919,86,157
desert,166.783,140,200,129.993,102,153,123.843,90,147
desert,165.734,119,199,126.948,91,153,120.702,83,150
desert,151.288,66,188,119.303,34,153,95.4,11,133
desert,171.281,139,198,129.961,94,153,124.097,89,148
desert,164.465,103,202,127.141,56,154,123.719,48,156
desert,152.119,95,174,131.429,74,154,116.298,57,141
desert,139.176,22,171,112.106,11,154,97.912,14,146
desert,165.007,121,194,123.622,74,154,117.169,66,149
desert,161.369,127,189,115.554,76,155,112.024,73,153
desert,161.871,140,197,125.043,98,155,120.602,91,153
desert,163.852,77,206,125.343,26,155,118.911,7,145
desert,160.549,107,186,127.732,79,155,125.629,78,153
desert,162.847,102,197,127.682,71,155,124.682,64,154
desert,164.852,111,197,124.272,72,155,118.375,66,163
desert,165.548,124,197,128.781,75,155,124.875,71,155
desert,156.628,130,191,119.938,94,156,118.661,94,159
desert,159.833,101,202,125.858,63,156,124.574,53,152
desert,151.565,61,191,110.077,24,156,84.647,5,131
desert,163.581,118,194,124.813,70,156,120.58,58,155
desert,154.579,67,198,106.059,25,156,78.726,1,140
desert,156.476,79,192,121.235,45,156,96.376,20,132
desert,159.873,133,190,124.535,98,156,121.775,87,149
desert,159.873,133,190,124.535,98,156,121.775,87,149
desert,162.766,56,200,127.554,18,156,124.302,5,151
desert,158.59,106,185,127.116,72,157,103.368,45,141
desert,158.59,106,185,127.116,72,157,103.368,45,141
desert,153.367,106,183,123.87,72,157,103.045,47,139
desert,136.851,39,185,115.465,30,157,103.932,21,148
desert,167.666,69,208,125.777,17,157,118.798,3,141
desert,167.666,69,208,125.777,17,157,118.798,3,141
desert,159.074,94,184,119.632,59,158,93.601,31,142
desert,158.664,79,192,124.259,47,158,98.385,20,131
desert,155.43,78,196,124.524,50,158,101.039,24,134
desert,157.414,73,189,124.67,41,158,100.2,18,132
desert,164.296,123,191,126.454,92,158,120.675,86,150
desert,161.185,24,203,121.654,30,159,119.505,50,167
desert,156.615,93,194,117.743,56,159,116.12,50,157
desert,166.613,78,200,121.716,27,159,115.433,10,154
desert,159.644,79,197,118.746,30,159,116.266,23,160
desert,156.746,118,193,124.492,83,159,123.811,74,167
desert,155.523,87,194,122.959,52,159,100.42,30,137
desert,164.344,115,189,129.191,83,159,127.461,84,159
desert,164.88,69,206,127.538,23,159,121.811,10,147
desert,164.88,69,206,127.538,23,159,121.811,10,147
desert,150.957,76,182,125.596,55,159,105.042,35,140
desert,167.499,135,203,135.702,109,159,130.593,97,156
desert,170.553,93,199,135.323,59,159,128.766,47,156
desert,160.77,69,207,124.309,23,160,122.886,7,153
desert,159.617,124,204,115.844,74,160,88.053,47,133
desert,164.282,109,210,120.844,59,160,115.563,50,160
desert,150.292,103,191,116.736,67,160,95.037,41,140
desert,162.929,111,199,127.012,80,160,122.445,78,162
desert,155.646,54,191,134.182,28,161,117.137,11,158
desert,157.425,111,209,125.392,62,161,125.15,45,160
desert,154.035,125,189,121.995,88,161,124.043,85,163
desert,168.221,66,212,125.061,19,161,117.799,0,152
desert,147.941,34,196,113.781,17,161,90.892,0,146
desert,166.109,117,199,132.782,80,161,111.341,54,140
desert,159.48,90,202,128.158,58,161,106.162,35,147
desert,169.125,82,210,122.717,28,161,115.463,16,160
desert,167.398,49,198,128.481,15,161,121.665,5,154
desert,168.357,131,210,125.367,82,161,117.117,67,146
desert,167.339,103,210,131.703,57,161,126.528,41,156
desert,166.57,66,203,125.992,29,161,120.33,20,149
desert,164.996,140,192,122.774,101,162,119.205,100,158
desert,143.332,82,188,100.388,39,162,76.089,14,148
desert,157.479,100,200,125.564,74,162,104.333,49,147
desert,169.053,83,200,123.649,60,162,115.444,56,158
desert,159.952,64,200,122.522,53,162,98.5,49,143
desert,166.212,76,209,124.121,32,162,119.201,23,154
desert,162.719,126,193,115.514,84,163,110.218,72,163
desert,161.785,122,188,131.011,94,163,106.317,69,142
desert,160.506,112,186,128.851,93,163,129.338,95,175
desert,166.955,86,215,127.659,40,163,123.361,33,160
desert,166.955,86,215,127.659,40,163,123.361,33,160
desert,159.752,73,194,130.682,45,164,108.143,21,140
desert,167.32,124,205,116.909,68,164,109.472,53,158
desert,169.151,71,209,121.087,23,164,113.946,9,161
desert,163.494,126,197,126.323,76,164,122.792,69,162
desert,156.839,95,191,124.205,62,164,99.19,36,137
desert,162.719,130,203,131.527,103,164,130.542,97,159
desert,167.407,59,216,135.439,20,164,131.133,5,160
desert,167.649,61,199,135.257,29,165,110.739,4,140
desert,160.995,64,194,129.652,37,165,111.891,20,147
desert,162.006,125,200,128.419,88,165,126.006,82,155
desert,152.372,91,201,112.87,55,165,88.266,29,143
desert,165.73,130,200,126.113,89,165,120.787,83,158
desert,163.461,104,198,126.06,66,165,121.145,55,159
desert,164.945,60,192,136.912,52,166,114.313,27,165
desert,164.287,114,189,135.861,88,166,111.408,65,148
desert,161.642,74,207,125.396,37,166,123.531,31,179
desert,146.204,79,203,111.062,37,166,86.963,15,141
desert,167.928,53,201,125.921,15,166,118.224,2,159
desert,167.519,68,195,127.847,30,166,123.37,21,166
desert,167.423,58,211,126.579,18,166,119.914,10,166
desert,159.286,120,191,130.487,93,166,129.069,86,169
desert,174.688,166,182,159.629,153,166,141.788,134,150
desert,173.895,165,181,159.107,152,166,140.872,134,149
desert,173.118,165,181,159.026,152,166,141.564,134,149
desert,166.387,65,198,135.039,35,167,111.959,11,148
desert,163.79,119,205,124.359,71,167,122.014,67,164
desert,161.022,105,202,127.169,72,167,127.843,65,176
desert,139.146,45,189,116.497,26,167,101.947,11,155
desert,160.316,120,196,125.948,97,167,124.559,90,168
desert,151.662,83,205,104.946,37,167,79.289,14,145
desert,158.374,69,200,123.133,32,167,101.184,6,156
desert,167.856,125,206,127.59,89,167,121.84,75,166
desert,163.493,127,203,126.411,83,167,122.666,74,165
desert,164.32,71,220,135.535,37,167,133.369,25,168
desert,169.834,133,205,135.195,96,167,129.569,87,156
desert,172.431,166,182,159.308,153,167,142.849,136,151
desert,174.951,165,182,159.849,150,167,141.354,131,150
desert,173.561,166,182,159.278,153,167,141.891,135,149
desert,173.182,165,183,158.933,152,167,141.441,133,151
desert,175.104,168,182,160.014,153,167,141.922,134,150
desert,173.454,166,181,159.363,153,167,142.177,136,150
desert,173.346,167,182,159.255,153,167,141.136,134,149
desert,172.763,165,180,159.437,152,167,142.186,135,150
desert,174.567,167,182,160.367,154,167,141.942,135,150
desert,174.608,167,182,159.644,152,167,140.828,133,150
desert,163.466,109,199,124.142,68,168,121.54,66,165
desert,164.741,96,214,119.216,49,168,112.896,39,160
desert,160.065,120,201,120.365,69,168,118.123,55,172
desert,145.981,60,184,123.114,45,168,108.612,34,157
desert,160.315,105,199,135.348,89,168,134.592,86,178
desert,170.82,55,215,131.431,21,168,125.06,7,160
desert,166.389,65,211,126.158,27,168,119.086,18,152
desert,170.084,45,217,129.56,8,168,121.99,0,167
desert,174.208,166,183,160.71,153,168,143.811,136,151
desert,174.448,167,183,160.677,154,168,143.685,137,151
desert,175.178,168,183,161.496,154,168,144.235,136,151
desert,175.491,167,184,160.826,153,168,143.775,136,152
desert,173.868,166,182,160.276,153,168,143.361,137,151
desert,173.072,165,184,159.923,152,168,143.195,135,152
desert,174.838,168,182,160.375,154,168,143.412,135,151
desert,175.529,168,183,160.333,153,168,142.589,136,150
desert,175.26,169,183,160.224,153,168,141.502,135,151
desert,174.512,167,183,160.32,153,168,142.732,134,151
desert,176.05,168,183,161.049,153,168,143.578,136,151
desert,174.697,167,182,159.549,152,168,141.864,135,151
desert,172.989,166,181,159.243,153,168,141.941,134,151
desert,173.142,165,181,160.492,153,168,144.072,137,152
desert,173.942,167,182,160.161,152,168,143.006,136,150
desert,176.646,169,184,161.381,153,168,143.252,136,152
desert,175.827,167,184,160.804,152,168,143.523,133,152
desert,173.085,166,181,158.951,153,168,141.012,134,150
desert,175.111,168,183,159.909,153,168,141.809,134,150
desert,175.162,168,183,160.1,153,168,141.278,134,151
desert,175.228,168,183,160.157,153,168,141.393,134,149
desert,174.738,168,183,159.794,154,168,140.973,134,149
desert,173.434,166,183,159.499,153,168,141.757,134,150
desert,159.811,106,198,117.32,46,169,116.522,35,168
desert,140.827,89,192,108.555,58,169,113.586,69,177
desert,155.933,64,207,108.933,15,169,82.124,0,148
desert,155.99,76,207,119.116,42,169,92.258,17,147
desert,153.984,66,197,123.288,42,169,99.899,18,149
desert,164.15,107,202,131.532,73,169,128.125,71,161
desert,174.518,167,182,161.384,154,169,144.236,137,152
desert,175.78,168,185,161.397,155,169,144.223,136,153
desert,175.164,168,184,161.43,155,169,144.61,137,152
desert,174.144,166,184,161.317,154,169,144.404,137,152
desert,175.876,168,184,161.371,153,169,143.747,136,151
desert,176.383,167,184,161.16,154,169,143.887,136,152
desert,173.464,167,182,161.152,154,169,143.634,136,153
desert,172.375,165,184,160.524,153,169,143.904,137,151
desert,174.037,163,184,160.892,152,169,144.307,137,152
desert,172.501,162,182,160.086,150,169,143.804,134,152
desert,173.5,167,184,161.407,155,169,144.305,138,152
desert,174.827,168,183,161.526,155,169,144.463,138,152
desert,174.306,166,183,160.893,154,169,143.92,136,152
desert,174.266,166,186,159.904,153,169,142.544,135,151
desert,175.742,167,184,160.997,154,169,143.12,134,151
desert,175.733,168,184,160.982,153,169,143.108,135,151
desert,174.619,168,182,161.789,155,169,143.738,136,151
desert,173.982,166,182,161.656,154,169,144.331,137,151
desert,174.79,167,184,162.037,155,169,144.613,138,152
desert,175.254,167,183,161.174,153,169,143.08,135,152
desert,174.956,166,183,161.417,153,169,143.751,135,152
desert,174.402,165,184,160.542,152,169,142.873,134,152
desert,175.386,168,184,161.171,153,169,142.711,134,152
desert,174.012,166,184,160.569,153,169,143.03,135,151
desert,174.115,167,184,159.62,153,169,142.591,135,151
desert,173.654,167,182,159.684,152,169,141.824,133,152
desert,160.655,84,203,116.098,36,170,113.073,22,165
desert,147.834,49,185,119.045,30,170,100.208,22,159
desert,148.935,58,196,124.42,35,170,104.938,19,153
desert,164.069,105,213,133.564,65,170,130.332,55,166
desert,172.16,121,211,143.604,91,170,137.446,82,170
desert,174.076,167,182,161.988,156,170,144.556,138,152
desert,175.125,168,184,162.134,155,170,144.738,136,153
desert,173.824,166,187,160.076,153,170,143.517,136,152
desert,177.063,170,184,164.068,157,170,144.628,138,151
desert,174.674,166,186,162.072,153,170,144.618,135,153
desert,173.205,166,181,161.505,154,170,144.496,138,152
desert,174.407,167,185,161.634,155,170,144.43,136,152
desert,175.336,167,183,162.316,154,170,144.974,136,153
desert,175.247,167,185,161.409,154,170,143.131,135,151
desert,174.723,166,185,161.124,153,170,143.833,135,151
desert,174.269,167,183,162.138,154,170,144.677,137,153
desert,158.812,94,209,123.427,44,171,123.265,33,172
desert,160.761,99,213,121.342,71,171,119.971,58,180
desert,155.316,49,192,132.336,29,171,112.203,5,154
desert,173.714,167,182,161.46,154,171,144.102,137,153
desert,176.681,170,184,163.776,157,171,144.374,136,152
desert,176.77,170,184,163.528,157,171,144.55,138,152
desert,176.718,169,184,163.814,156,171,144.942,137,152
desert,175.426,165,185,163.545,155,171,145.296,137,153
desert,175.746,167,183,164.501,156,171,146.602,138,153
desert,175.003,167,187,163.248,156,171,145.653,137,155
desert,175.024,167,184,160.949,153,171,143.397,136,152
desert,177.373,170,184,164.472,157,171,145.272,138,152
desert,177.322,170,184,164.42,157,171,145.076,137,152
desert,176.685,170,184,163.744,157,171,144.676,137,152
desert,176.943,169,183,164.018,156,171,144.732,137,151
desert,177.833,169,185,164.942,156,171,145.754,137,152
desert,177.805,171,185,164.827,158,171,145.644,139,152
desert,177.8,171,186,164.823,158,171,145.475,139,152
desert,175.728,167,185,162.451,154,171,145.36,137,153
desert,175.57,165,188,161.116,152,171,143.781,135,153
desert,175.358,169,184,161.987,155,171,144.016,137,154
desert,174.491,165,186,159.756,151,171,142.445,135,152
desert,178.226,171,186,164.888,158,171,145.807,139,152
desert,157.204,63,192,138.37,44,172,122.95,29,157
desert,165.755,130,197,140.271,101,172,121.472,83,154
desert,165.478,61,200,136.595,33,172,115.458,11,151
desert,164.325,81,208,127.897,30,172,122.959,13,175
desert,164.434,100,220,129.208,46,172,125.759,36,167
desert,167.953,90,199,126.126,54,172,119.116,42,171
desert,167.953,90,199,126.126,54,172,119.116,42,171
desert,167.207,68,219,132.573,21,172,128.951,11,167
desert,167.207,68,219,132.573,21,172,128.951,11,167
desert,178.241,171,186,165.152,158,172,146.066,139,153
desert,178.22,170,185,165.226,157,172,146.173,138,153
desert,178.16,171,185,165.22,158,172,145.81,139,153
desert,178.16,171,185,165.22,158,172,145.81,139,153
desert,178.659,172,186,165.632,159,172,146.476,139,153
desert,178.659,172,186,165.632,159,172,146.476,139,153
desert,176.936,169,185,165.01,158,172,145.46,138,153
desert,177.588,170,185,164.71,158,172,145.266,138,153
desert,177.743,171,185,165.138,158,172,145.933,139,153
desert,177.94,169,185,164.829,156,172,145.407,137,153
desert,174.983,154,186,163.475,142,172,145.885,126,154
desert,176.525,167,190,164.237,156,172,146.495,139,154
desert,178.812,172,186,165.806,159,172,146.292,138,153
desert,177.849,170,185,164.883,157,172,144.995,136,152
desert,177.277,167,185,165.054,156,172,145.856,137,153
desert,177.057,169,185,165.208,158,172,145.645,138,153
desert,177.11,170,184,165.711,159,172,147.496,140,154
desert,175.872,166,183,164.535,155,172,146.461,137,154
desert,173.484,166,183,161.651,153,172,144.193,136,154
desert,176.059,166,187,163.375,154,172,145.647,137,154
desert,177.839,170,186,164.721,155,172,145.515,136,153
desert,179.064,171,187,164.975,158,172,145.778,139,153
desert,180.095,171,187,165.844,158,172,146.088,138,153
desert,178.424,171,186,165.38,158,172,145.591,138,153
desert,159.52,57,195,118.183,25,173,92.054,0,152
desert,143.588,46,183,126.077,33,173,113.085,24,163
desert,166.262,132,200,125.074,88,173,118.357,79,171
desert,162.066,58,208,127.521,15,173,125.141,0,168
desert,172.562,33,220,135.783,1,173,129.167,0,169
desert,169.16,58,213,135.35,15,173,130.001,0,175
desert,180.814,173,188,166.251,158,173,145.58,137,153
desert,179.588,172,186,166.616,159,173,147.486,140,154
desert,179.5,173,186,166.469,160,173,147.469,141,154
desert,179.314,173,187,165.89,160,173,146.771,140,154
desert,178.361,171,186,165.357,158,173,146.111,138,154
desert,178.361,171,186,165.357,158,173,146.111,138,154
desert,179.328,173,185,167.214,160,173,147.77,141,153
desert,179.328,173,185,167.214,160,173,147.77,141,153
desert,178.09,171,184,166.182,160,173,146.598,139,154
desert,177.684,169,184,165.598,158,173,146.043,138,153
desert,176.225,167,185,164.941,157,173,147.134,140,155
desert,180.597,172,188,166.266,157,173,145.715,136,153
desert,182.668,176,189,167.052,159,173,146.356,139,152
desert,182.083,175,188,167.048,160,173,146.084,139,152
desert,180.476,173,188,165.98,158,173,145.634,138,154
desert,180.448,172,188,165.863,158,173,145.283,137,153
desert,179.094,171,187,165.866,158,173,146.655,139,154
desert,179.104,172,188,165.339,158,173,145.634,138,154
desert,179.34,171,187,165.6,158,173,145.804,138,154
desert,179.119,171,187,165.634,158,173,145.921,137,154
desert,180.568,174,188,165.635,158,173,145.684,138,154
desert,181.457,175,188,166.427,160,173,145.713,139,153
desert,179.914,172,188,166.24,159,173,146.329,139,154
desert,178.985,172,188,165.886,158,173,146.691,139,154
desert,178.355,172,185,165.835,159,173,146.521,139,153
desert,179.458,172,188,166.12,159,173,146.466,138,154
desert,179.414,172,187,166.158,159,173,146.232,139,152
desert,179.351,173,187,166.567,160,173,146.483,139,153
desert,179.499,172,188,166.553,160,173,146.974,138,154
desert,178.393,172,186,166.011,158,173,145.458,138,153
desert,178.548,171,185,165.855,159,173,145.577,138,153
desert,177.2,170,185,164.978,158,173,145.456,138,153
desert,177.835,170,185,165.429,157,173,146.117,138,153
desert,177.198,169,186,165.452,157,173,147.179,140,154
desert,177.198,169,186,165.452,157,173,147.179,140,154
desert,177.469,170,186,165.561,159,173,147.012,139,154
desert,177.469,170,186,165.561,159,173,147.012,139,154
desert,175.748,168,184,164.254,156,173,146.094,137,155
desert,177.698,166,191,162.822,153,173,144.466,136,153
desert,179.645,171,188,165.155,156,173,145.305,135,154
